,Unnamed: 0.1,Unnamed: 0,uri,ms,origin,origin_prev_ms
1140,4,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.91,False
1141,5,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.85,True
1142,6,,0257IbnCabdHakam.FutuhMisr,674,0911Suyuti.HusnMuhadara.90,True
288,288,322.0,0257IbnCabdHakam.FutuhMisr,675,self,False
2142,0,,0257IbnCabdHakam.FutuhMisr,675,0874IbnTaghribirdi.NujumZahira.16,False
2143,1,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.90,False
2144,2,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.91,False
2148,6,,0257IbnCabdHakam.FutuhMisr,675,0874IbnTaghribirdi.NujumZahira.15,True
2150,8,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.89,True
2151,9,,0257IbnCabdHakam.FutuhMisr,675,0911Suyuti.HusnMuhadara.90,True
290,290,324.0,0257IbnCabdHakam.FutuhMisr,1421,self,False
1478,0,,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.103,False
1479,1,,0257IbnCabdHakam.FutuhMisr,1421,0911Suyuti.HusnMuhadara.102,True
291,291,325.0,0257IbnCabdHakam.FutuhMisr,1422,self,False
1690,0,,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.104,False
1691,1,,0257IbnCabdHakam.FutuhMisr,1422,0911Suyuti.HusnMuhadara.103,True
292,292,326.0,0257IbnCabdHakam.FutuhMisr,1432,self,False
293,293,327.0,0257IbnCabdHakam.FutuhMisr,1433,self,False
1533,0,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.106,False
1534,1,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.107,False
1535,2,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.105,True
1536,3,,0257IbnCabdHakam.FutuhMisr,1433,0911Suyuti.HusnMuhadara.106,True
294,294,328.0,0257IbnCabdHakam.FutuhMisr,1434,self,False
1460,7,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.107,False
1461,8,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.108,False
1464,11,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.106,True
1465,12,,0257IbnCabdHakam.FutuhMisr,1434,0911Suyuti.HusnMuhadara.107,True
295,295,329.0,0257IbnCabdHakam.FutuhMisr,1435,self,False
2541,0,,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.106,False
2542,1,,0257IbnCabdHakam.FutuhMisr,1435,0911Suyuti.HusnMuhadara.105,True
296,296,330.0,0257IbnCabdHakam.FutuhMisr,1436,self,False
1028,7,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.107,False
1029,8,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.108,False
1032,11,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.106,True
1033,12,,0257IbnCabdHakam.FutuhMisr,1436,0911Suyuti.HusnMuhadara.107,True
428,428,462.0,0350MuhammadKindi.WulatMisr,1436,self,False
1022,1,,0350MuhammadKindi.WulatMisr,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1027,6,,0350MuhammadKindi.WulatMisr,1436,0821Qalqashandi.SubhAcsha.890,False
550,550,587.0,0454Qudaci,1436,self,False
1021,0,,0454Qudaci,1436,0626YaqutHamawi.MucjamBuldan.1214,False
1025,4,,0454Qudaci,1436,0821Qalqashandi.SubhAcsha.890,False
297,297,331.0,0257IbnCabdHakam.FutuhMisr,1515,self,False
1908,0,,0257IbnCabdHakam.FutuhMisr,1515,0911Suyuti.HusnMuhadara.668,False
1912,4,,0257IbnCabdHakam.FutuhMisr,1515,0911Suyuti.HusnMuhadara.668,True
430,430,464.0,0350MuhammadKindi.WulatMisr,1515,self,False
1909,1,,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.668,False
1910,2,,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.669,False
1913,5,,0350MuhammadKindi.WulatMisr,1515,0911Suyuti.HusnMuhadara.668,True
552,552,589.0,0454Qudaci,1515,self,False
1911,3,,0454Qudaci,1515,0911Suyuti.HusnMuhadara.668,False
1914,6,,0454Qudaci,1515,0911Suyuti.HusnMuhadara.668,True
298,298,332.0,0257IbnCabdHakam.FutuhMisr,1697,self,False
299,299,333.0,0257IbnCabdHakam.FutuhMisr,1938,self,False
437,437,471.0,0350MuhammadKindi.WulatMisr,1938,self,False
300,300,334.0,0257IbnCabdHakam.FutuhMisr,2230,self,False
2373,0,,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.93,False
2374,1,,0257IbnCabdHakam.FutuhMisr,2230,0911Suyuti.HusnMuhadara.92,True
845,845,895.0,0000Anonymous,2230,self,False
301,301,335.0,0458IbnSidaMursi.MuhkamWaMuhit,1227,self,False
302,302,336.0,0458IbnSidaMursi.MuhkamWaMuhit,1387,self,False
1121,0,,0458IbnSidaMursi.MuhkamWaMuhit,1387,0711IbnManzurIfriqi.LisanCarab.3975,False
1123,2,,0458IbnSidaMursi.MuhkamWaMuhit,1387,0711IbnManzurIfriqi.LisanCarab.3974,True
573,573,619.0,0279Baladhuri,1387,self,False
585,585,632.0,0255Jahiz.Hayawan,1387,self,False
303,303,337.0,0665AbuShama.Rawdatayn,1760,self,False
304,304,338.0,0310Tabari.Tarikh,350,self,False
1185,1,,0310Tabari.Tarikh,350,0597IbnJawzi.Muntazam.179,False
1188,4,,0310Tabari.Tarikh,350,0845Maqrizi.KhabarCanBashar.482,True
1189,5,,0310Tabari.Tarikh,350,0845Maqrizi.KhabarCanBashar.921,True
306,306,340.0,0350Balawi.SiratAhmadIbnTulun,524,self,False
1508,2,,0350Balawi.SiratAhmadIbnTulun,524,0930IbnIyas.NuzhatUmam.194,False
770,770,819.0,0685IbnSacidMaghribi.Maghrib,524,self,False
308,308,342.0,0350Balawi.SiratAhmadIbnTulun,1393,self,False
309,309,343.0,0350Balawi.SiratAhmadIbnTulun,1717,self,False
385,385,419.0,0692IbnCabdZahir.RawdaBahiyya,1717,self,False
1674,1,,0692IbnCabdZahir.RawdaBahiyya,1717,0911Suyuti.HusnMuhadara.578,False
310,310,344.0,0350Balawi.SiratAhmadIbnTulun,1718,self,False
311,311,345.0,0350Balawi.SiratAhmadIbnTulun,1719,self,False
312,312,346.0,0350Balawi.SiratAhmadIbnTulun,1720,self,False
553,553,590.0,0454Qudaci,1720,self,False
1693,0,,0454Qudaci,1720,0911Suyuti.HusnMuhadara.578,False
843,843,893.0,0000Anonymous,1720,self,False
313,313,347.0,0350Balawi.SiratAhmadIbnTulun,1721,self,False
315,315,349.0,0350Balawi.SiratAhmadIbnTulun,2025,self,False
438,438,472.0,0350MuhammadKindi.WulatMisr,2025,self,False
316,316,350.0,0350Balawi.SiratAhmadIbnTulun,2129,self,False
317,317,351.0,0350Balawi.SiratAhmadIbnTulun,2130,self,False
318,318,352.0,0692IbnCabdZahir.RawdaBahiyya,285,self,False
319,319,353.0,0692IbnCabdZahir.RawdaBahiyya,820,self,False
320,320,354.0,0692IbnCabdZahir.RawdaBahiyya,884,self,False
626,626,675.0,0617IbnTuwayr.NuzhatMuqlatayn,884,self,False
321,321,355.0,0692IbnCabdZahir.RawdaBahiyya,914,self,False
1543,1,,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.175,False
1545,3,,0692IbnCabdZahir.RawdaBahiyya,914,0845Maqrizi.MusawwadatMawaciz.175,True
322,322,356.0,0692IbnCabdZahir.RawdaBahiyya,919,self,False
489,489,526.0,0596QadiFadil.Mutajaddidat,919,self,False
324,324,358.0,0692IbnCabdZahir.RawdaBahiyya,962,self,False
325,325,359.0,0692IbnCabdZahir.RawdaBahiyya,963,self,False
326,326,360.0,0692IbnCabdZahir.RawdaBahiyya,976,self,False
971,1,,0692IbnCabdZahir.RawdaBahiyya,976,0617IbnTuwayr.NuzhatMuqlatayn.259,False
327,327,361.0,0692IbnCabdZahir.RawdaBahiyya,985,self,False
538,538,575.0,0630IbnAbiTayyi,985,self,False
1423,3,,0630IbnAbiTayyi,985,0845Maqrizi.MusawwadatMawaciz.225,False
655,655,704.0,0617IbnTuwayr.NuzhatMuqlatayn,985,self,False
1420,0,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.223,False
1421,1,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.224,False
1422,2,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.225,False
1424,4,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.222,True
1425,5,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.223,True
1426,6,,0588IbnMamun.AkhbarMisr,985,0845Maqrizi.MusawwadatMawaciz.224,True
328,328,362.0,0692IbnCabdZahir.RawdaBahiyya,987,self,False
1922,1,,0692IbnCabdZahir.RawdaBahiyya,987,0845Maqrizi.MusawwadatMawaciz.280,False
330,330,364.0,0692IbnCabdZahir.RawdaBahiyya,1001,self,False
662,662,711.0,0617IbnTuwayr.NuzhatMuqlatayn,1001,self,False
1505,0,,0617IbnTuwayr.NuzhatMuqlatayn,1001,0617IbnTuwayr.NuzhatMuqlatayn.187,True
336,336,370.0,0692IbnCabdZahir.RawdaBahiyya,1038,self,False
678,678,727.0,0617IbnTuwayr.NuzhatMuqlatayn,1038,self,False
337,337,371.0,0692IbnCabdZahir.RawdaBahiyya,1039,self,False
339,339,373.0,0692IbnCabdZahir.RawdaBahiyya,1053,self,False
1287,1,,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.302,False
1288,2,,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.303,False
1291,5,,0692IbnCabdZahir.RawdaBahiyya,1053,0845Maqrizi.MusawwadatMawaciz.302,True
343,343,377.0,0692IbnCabdZahir.RawdaBahiyya,1092,self,False
344,344,378.0,0692IbnCabdZahir.RawdaBahiyya,1093,self,False
347,347,381.0,0692IbnCabdZahir.RawdaBahiyya,1112,self,False
348,348,382.0,0692IbnCabdZahir.RawdaBahiyya,1120,self,False
2077,0,,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.Muqaffa.965,False
2079,2,,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.MusawwadatMawaciz.356,False
2080,3,,0692IbnCabdZahir.RawdaBahiyya,1120,0845Maqrizi.MusawwadatMawaciz.355,True
598,598,645.0,0626YaqutHamawi,1120,self,False
349,349,383.0,0692IbnCabdZahir.RawdaBahiyya,1121,self,False
1601,0,,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.357,False
1602,1,,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.358,False
1606,5,,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.356,True
1607,6,,0692IbnCabdZahir.RawdaBahiyya,1121,0845Maqrizi.MusawwadatMawaciz.357,True
616,616,665.0,0542IbnMunjibTajRiyasaIbnSayrafi,1121,self,False
350,350,384.0,0692IbnCabdZahir.RawdaBahiyya,1128,self,False
351,351,385.0,0692IbnCabdZahir.RawdaBahiyya,1129,self,False
2347,0,,0692IbnCabdZahir.RawdaBahiyya,1129,0845Maqrizi.MusawwadatMawaciz.367,False
352,352,386.0,0692IbnCabdZahir.RawdaBahiyya,1138,self,False
1858,0,,0692IbnCabdZahir.RawdaBahiyya,1138,0845Maqrizi.MusawwadatMawaciz.375,False
1860,2,,0692IbnCabdZahir.RawdaBahiyya,1138,0845Maqrizi.MusawwadatMawaciz.374,True
353,353,387.0,0692IbnCabdZahir.RawdaBahiyya,1141,self,False
2421,0,,0692IbnCabdZahir.RawdaBahiyya,1141,0845Maqrizi.MusawwadatMawaciz.367,False
354,354,388.0,0692IbnCabdZahir.RawdaBahiyya,1147,self,False
1414,0,,0692IbnCabdZahir.RawdaBahiyya,1147,0845Maqrizi.MusawwadatMawaciz.375,False
1415,1,,0692IbnCabdZahir.RawdaBahiyya,1147,0845Maqrizi.MusawwadatMawaciz.374,True
355,355,389.0,0692IbnCabdZahir.RawdaBahiyya,1148,self,False
356,356,390.0,0692IbnCabdZahir.RawdaBahiyya,1153,self,False
357,357,391.0,0692IbnCabdZahir.RawdaBahiyya,1155,self,False
1677,0,,0692IbnCabdZahir.RawdaBahiyya,1155,0821Qalqashandi.SubhAcsha.936,False
358,358,392.0,0692IbnCabdZahir.RawdaBahiyya,1156,self,False
359,359,393.0,0692IbnCabdZahir.RawdaBahiyya,1167,self,False
2556,0,,0692IbnCabdZahir.RawdaBahiyya,1167,0845Maqrizi.MusawwadatMawaciz.362,False
360,360,394.0,0692IbnCabdZahir.RawdaBahiyya,1191,self,False
361,361,395.0,0692IbnCabdZahir.RawdaBahiyya,1254,self,False
2467,0,,0692IbnCabdZahir.RawdaBahiyya,1254,0845Maqrizi.MusawwadatMawaciz.398,False
2468,1,,0692IbnCabdZahir.RawdaBahiyya,1254,0845Maqrizi.MusawwadatMawaciz.397,True
363,363,397.0,0692IbnCabdZahir.RawdaBahiyya,1301,self,False
364,364,398.0,0692IbnCabdZahir.RawdaBahiyya,1309,self,False
365,365,399.0,0692IbnCabdZahir.RawdaBahiyya,1320,self,False
1852,0,,0692IbnCabdZahir.RawdaBahiyya,1320,0845Maqrizi.MusawwadatMawaciz.397,False
1854,2,,0692IbnCabdZahir.RawdaBahiyya,1320,0845Maqrizi.MusawwadatMawaciz.396,True
704,704,753.0,0617IbnTuwayr.NuzhatMuqlatayn,1320,self,False
1853,1,,0617IbnTuwayr.NuzhatMuqlatayn,1320,0845Maqrizi.MusawwadatMawaciz.396,True
366,366,400.0,0692IbnCabdZahir.RawdaBahiyya,1322,self,False
367,367,401.0,0692IbnCabdZahir.RawdaBahiyya,1323,self,False
368,368,402.0,0692IbnCabdZahir.RawdaBahiyya,1329,self,False
369,369,403.0,0692IbnCabdZahir.RawdaBahiyya,1344,self,False
370,370,404.0,0692IbnCabdZahir.RawdaBahiyya,1364,self,False
371,371,405.0,0692IbnCabdZahir.RawdaBahiyya,1392,self,False
372,372,406.0,0692IbnCabdZahir.RawdaBahiyya,1395,self,False
373,373,407.0,0692IbnCabdZahir.RawdaBahiyya,1396,self,False
374,374,408.0,0692IbnCabdZahir.RawdaBahiyya,1397,self,False
375,375,409.0,0692IbnCabdZahir.RawdaBahiyya,1406,self,False
601,601,648.0,0626YaqutHamawi,1406,self,False
376,376,410.0,0692IbnCabdZahir.RawdaBahiyya,1426,self,False
377,377,411.0,0692IbnCabdZahir.RawdaBahiyya,1439,self,False
477,477,514.0,0230IbnSacd.TabaqatKubra,1439,self,False
378,378,412.0,0692IbnCabdZahir.RawdaBahiyya,1440,self,False
379,379,413.0,0692IbnCabdZahir.RawdaBahiyya,1443,self,False
380,380,414.0,0692IbnCabdZahir.RawdaBahiyya,1573,self,False
381,381,415.0,0692IbnCabdZahir.RawdaBahiyya,1574,self,False
382,382,416.0,0692IbnCabdZahir.RawdaBahiyya,1575,self,False
383,383,417.0,0692IbnCabdZahir.RawdaBahiyya,1576,self,False
1955,0,,0692IbnCabdZahir.RawdaBahiyya,1576,0692IbnCabdZahir.RawdaBahiyya.32,True
384,384,418.0,0692IbnCabdZahir.RawdaBahiyya,1638,self,False
387,387,421.0,0692IbnCabdZahir.RawdaBahiyya,1723,self,False
388,388,422.0,0692IbnCabdZahir.RawdaBahiyya,1740,self,False
389,389,423.0,0692IbnCabdZahir.RawdaBahiyya,1746,self,False
390,390,424.0,0692IbnCabdZahir.RawdaBahiyya,1747,self,False
391,391,425.0,0692IbnCabdZahir.RawdaBahiyya,1774,self,False
392,392,426.0,0692IbnCabdZahir.RawdaBahiyya,1782,self,False
393,393,427.0,0692IbnCabdZahir.RawdaBahiyya,1796,self,False
394,394,428.0,0692IbnCabdZahir.RawdaBahiyya,1946,self,False
395,395,429.0,0692IbnCabdZahir.RawdaBahiyya,1947,self,False
2368,0,,0692IbnCabdZahir.RawdaBahiyya,1947,0845Maqrizi.MusawwadatMawaciz.360,True
396,396,430.0,0692IbnCabdZahir.RawdaBahiyya,1958,self,False
397,397,431.0,0692IbnCabdZahir.RawdaBahiyya,1959,self,False
400,400,434.0,0692IbnCabdZahir.RawdaBahiyya,2041,self,False
401,401,435.0,0350MuhammadKindi.WulatMisr,161,self,False
556,556,593.0,0606IbnMamati.QawaninDawawin,161,self,False
402,402,436.0,0350MuhammadKindi.WulatMisr,182,self,False
403,403,437.0,0350MuhammadKindi.WulatMisr,183,self,False
404,404,438.0,0350MuhammadKindi.WulatMisr,184,self,False
405,405,439.0,0350MuhammadKindi.WulatMisr,185,self,False
408,408,442.0,0350MuhammadKindi.WulatMisr,479,self,False
409,409,443.0,0350MuhammadKindi.WulatMisr,480,self,False
1436,1,,0350MuhammadKindi.WulatMisr,480,0930IbnIyas.NuzhatUmam.176,False
410,410,444.0,0350MuhammadKindi.WulatMisr,481,self,False
412,412,446.0,0350MuhammadKindi.WulatMisr,681,self,False
413,413,447.0,0350MuhammadKindi.WulatMisr,682,self,False
414,414,448.0,0350MuhammadKindi.WulatMisr,683,self,False
415,415,449.0,0350MuhammadKindi.WulatMisr,684,self,False
416,416,450.0,0350MuhammadKindi.WulatMisr,685,self,False
417,417,451.0,0350MuhammadKindi.WulatMisr,686,self,False
418,418,452.0,0350MuhammadKindi.WulatMisr,687,self,False
419,419,453.0,0350MuhammadKindi.WulatMisr,688,self,False
420,420,454.0,0350MuhammadKindi.WulatMisr,689,self,False
421,421,455.0,0350MuhammadKindi.WulatMisr,690,self,False
422,422,456.0,0350MuhammadKindi.WulatMisr,691,self,False
423,423,457.0,0350MuhammadKindi.WulatMisr,692,self,False
424,424,458.0,0350MuhammadKindi.WulatMisr,693,self,False
425,425,459.0,0350MuhammadKindi.WulatMisr,694,self,False
426,426,460.0,0350MuhammadKindi.WulatMisr,695,self,False
427,427,461.0,0350MuhammadKindi.WulatMisr,1423,self,False
429,429,463.0,0350MuhammadKindi.WulatMisr,1477,self,False
431,431,465.0,0350MuhammadKindi.WulatMisr,1521,self,False
1180,0,,0350MuhammadKindi.WulatMisr,1521,0911Suyuti.HusnMuhadara.669,False
1182,2,,0350MuhammadKindi.WulatMisr,1521,0911Suyuti.HusnMuhadara.668,True
432,432,466.0,0350MuhammadKindi.WulatMisr,1522,self,False
2603,0,,0350MuhammadKindi.WulatMisr,1522,0911Suyuti.HusnMuhadara.669,False
2605,2,,0350MuhammadKindi.WulatMisr,1522,0911Suyuti.HusnMuhadara.668,True
433,433,467.0,0350MuhammadKindi.WulatMisr,1531,self,False
435,435,469.0,0350MuhammadKindi.WulatMisr,1672,self,False
436,436,470.0,0350MuhammadKindi.WulatMisr,1675,self,False
439,439,473.0,0350MuhammadKindi.WulatMisr,2040,self,False
440,440,474.0,0350MuhammadKindi.WulatMisr,2086,self,False
441,441,475.0,0350MuhammadKindi.WulatMisr,2107,self,False
442,442,476.0,0350MuhammadKindi.WulatMisr,2112,self,False
443,443,477.0,0350MuhammadKindi.WulatMisr,2124,self,False
2036,0,,0350MuhammadKindi.WulatMisr,2124,0692IbnCabdZahir.RawdaBahiyya.116,False
444,444,478.0,0487Bakri,282,self,False
610,610,659.0,0596IbnWasifShah,282,self,False
445,445,479.0,0346Mascudi.MurujDhahab,119,self,False
470,470,507.0,0337QudamaIbnJacfar,119,self,False
994,1,,0337QudamaIbnJacfar,119,0930IbnIyas.NuzhatUmam.57,False
997,4,,0337QudamaIbnJacfar,119,0930IbnIyas.NuzhatUmam.57,True
872,872,922.0,0560SharifIdrisi.NuzhatMushtaq,119,self,False
995,2,,0560SharifIdrisi.NuzhatMushtaq,119,0930IbnIyas.NuzhatUmam.57,False
998,5,,0560SharifIdrisi.NuzhatMushtaq,119,0930IbnIyas.NuzhatUmam.57,True
873,873,923.0,0000Hirdusus,119,self,False
446,446,480.0,0346Mascudi.MurujDhahab,263,self,False
447,447,481.0,0346Mascudi.MurujDhahab,264,self,False
927,0,,0346Mascudi.MurujDhahab,264,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr.14,False
816,816,866.0,0346Mascudi.TanbihWaIshraf,264,self,False
448,448,482.0,0346Mascudi.MurujDhahab,404,self,False
1059,1,,0346Mascudi.MurujDhahab,404,0845Maqrizi.KhabarCanBashar.3009,False
449,449,483.0,0346Mascudi.MurujDhahab,405,self,False
1723,1,,0346Mascudi.MurujDhahab,405,0845Maqrizi.KhabarCanBashar.3009,False
1726,4,,0346Mascudi.MurujDhahab,405,0930IbnIyas.NuzhatUmam.158,False
733,733,782.0,0460IbnButlan,405,self,False
450,450,484.0,0346Mascudi.MurujDhahab,452,self,False
2053,0,,0346Mascudi.MurujDhahab,452,0733Nuwayri.NihayatArab.3005,False
2054,1,,0346Mascudi.MurujDhahab,452,0733Nuwayri.NihayatArab.3004,True
451,451,487.0,0346Mascudi.MurujDhahab,462,self,False
572,572,618.0,0279Baladhuri,462,self,False
452,452,489.0,0346Mascudi.MurujDhahab,1391,self,False
568,568,610.0,0182AbuYusufYacqub.Kharaj,1391,self,False
798,798,847.0,0347IbnYunusSadafi.Tarikh,1391,self,False
453,453,490.0,0748Adfuwi,539,self,False
454,454,491.0,0748Adfuwi.TalicSacid,540,self,False
519,519,556.0,0596IbnWasifShah.MukhtasarCajaibDunya,540,self,False
834,834,884.0,0000AnonymousPlural,540,self,False
455,455,492.0,0420Musabbihi.AkhbarMisr,166,self,False
456,456,493.0,0420Musabbihi.AkhbarMisr,216,self,False
781,781,830.0,0677IbnMuyassar.AkhbarMisr,216,self,False
457,457,494.0,0420Musabbihi.AkhbarMisr,415,self,False
458,458,495.0,0420Musabbihi.AkhbarMisr,487,self,False
546,546,583.0,0300IbnKhurdadhbih.MasalikWaMamalik,487,self,False
461,461,498.0,0420Musabbihi.AkhbarMisr,1015,self,False
462,462,499.0,0420Musabbihi.AkhbarMisr,1046,self,False
463,463,500.0,0420Musabbihi.AkhbarMisr,1172,self,False
464,464,501.0,0420Musabbihi.AkhbarMisr,1357,self,False
465,465,502.0,0420Musabbihi.AkhbarMisr,1441,self,False
466,466,503.0,0420Musabbihi.AkhbarMisr,1682,self,False
467,467,504.0,0420Musabbihi.AkhbarMisr,1757,self,False
468,468,505.0,0420Musabbihi.AkhbarMisr,1786,self,False
710,710,759.0,0617IbnTuwayr.NuzhatMuqlatayn,1786,self,False
469,469,506.0,0420Musabbihi.AkhbarMisr,2032,self,False
849,849,899.0,0180Sibawayhi,2032,self,False
2014,2,,0180Sibawayhi,2032,0762MughultayIbnQilij.SharhSunanIbnMaja.1065,False
471,471,508.0,0241IbnHanbal,1700,self,False
472,472,509.0,0596QadiFadil,144,self,False
474,474,511.0,0150AbuHanifa,224,self,False
475,475,512.0,0774IbnKathir,1736,self,False
478,478,515.0,0230IbnSacd.TabaqatKubra,1728,self,False
712,712,761.0,0204IbnKalbi,1728,self,False
728,728,777.0,0350MuhammadKindi.FadailMisr,1728,self,False
479,479,516.0,0596QadiFadil.Mutajaddidat,137,self,False
779,779,828.0,0677IbnMuyassar.AkhbarMisr,137,self,False
1338,1,,0677IbnMuyassar.AkhbarMisr,137,0930IbnIyas.NuzhatUmam.75,False
480,480,517.0,0596QadiFadil.Mutajaddidat,197,self,False
481,481,518.0,0596QadiFadil.Mutajaddidat,198,self,False
482,482,519.0,0596QadiFadil.Mutajaddidat,199,self,False
483,483,520.0,0596QadiFadil.Mutajaddidat,240,self,False
2560,2,,0596QadiFadil.Mutajaddidat,240,0930IbnIyas.NuzhatUmam.115,False
484,484,521.0,0596QadiFadil.Mutajaddidat,245,self,False
485,485,522.0,0596QadiFadil.Mutajaddidat,248,self,False
486,486,523.0,0596QadiFadil.Mutajaddidat,422,self,False
490,490,527.0,0596QadiFadil.Mutajaddidat,933,self,False
642,642,691.0,0617IbnTuwayr.NuzhatMuqlatayn,933,self,False
2494,0,,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.206,False
2495,1,,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.207,False
2497,3,,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.205,True
2498,4,,0617IbnTuwayr.NuzhatMuqlatayn,933,0845Maqrizi.MusawwadatMawaciz.206,True
493,493,530.0,0596QadiFadil.Mutajaddidat,1163,self,False
599,599,646.0,0626YaqutHamawi,1163,self,False
494,494,531.0,0596QadiFadil.Mutajaddidat,1356,self,False
495,495,532.0,0596QadiFadil.Mutajaddidat,1437,self,False
575,575,621.0,0279Baladhuri,1437,self,False
705,705,754.0,0617IbnTuwayr.NuzhatMuqlatayn,1437,self,False
496,496,533.0,0596QadiFadil.Mutajaddidat,1560,self,False
497,497,534.0,0596IbnWasifShah.MukhtasarCajaibDunya,81,self,False
498,498,535.0,0596IbnWasifShah.MukhtasarCajaibDunya,159,self,False
2600,1,,0596IbnWasifShah.MukhtasarCajaibDunya,159,0930IbnIyas.NuzhatUmam.93,False
2602,3,,0596IbnWasifShah.MukhtasarCajaibDunya,159,0930IbnIyas.NuzhatUmam.93,True
499,499,536.0,0596IbnWasifShah.MukhtasarCajaibDunya,170,self,False
738,738,787.0,0633IbnDihyaJumayyilKalbi,170,self,False
500,500,537.0,0596IbnWasifShah.MukhtasarCajaibDunya,295,self,False
501,501,538.0,0596IbnWasifShah.MukhtasarCajaibDunya,296,self,False
502,502,539.0,0596IbnWasifShah.MukhtasarCajaibDunya,297,self,False
505,505,542.0,0596IbnWasifShah.MukhtasarCajaibDunya,330,self,False
2207,2,,0596IbnWasifShah.MukhtasarCajaibDunya,330,0930IbnIyas.NuzhatUmam.146,False
506,506,543.0,0596IbnWasifShah.MukhtasarCajaibDunya,335,self,False
1525,1,,0596IbnWasifShah.MukhtasarCajaibDunya,335,0930IbnIyas.NuzhatUmam.146,False
508,508,545.0,0596IbnWasifShah.MukhtasarCajaibDunya,358,self,False
817,817,867.0,0346Mascudi.TanbihWaIshraf,358,self,False
1567,2,,0346Mascudi.TanbihWaIshraf,358,0930IbnIyas.NuzhatUmam.149,False
1565,0,,0346Mascudi.MurujDhahab,358,0346Mascudi.MurujDhahab.294,False
1566,1,,0346Mascudi.MurujDhahab,358,0930IbnIyas.NuzhatUmam.148,False
1569,4,,0346Mascudi.MurujDhahab,358,0346Mascudi.MurujDhahab.293,True
1570,5,,0346Mascudi.MurujDhahab,358,0930IbnIyas.NuzhatUmam.147,True
1571,6,,0346Mascudi.MurujDhahab,358,0930IbnIyas.NuzhatUmam.148,True
509,509,546.0,0596IbnWasifShah.MukhtasarCajaibDunya,402,self,False
510,510,547.0,0596IbnWasifShah.MukhtasarCajaibDunya,403,self,False
719,719,768.0,0350MuhammadKindi.FadailMisr,403,self,False
511,511,548.0,0596IbnWasifShah.MukhtasarCajaibDunya,417,self,False
512,512,549.0,0596IbnWasifShah.MukhtasarCajaibDunya,521,self,False
513,513,550.0,0596IbnWasifShah.MukhtasarCajaibDunya,529,self,False
514,514,551.0,0596IbnWasifShah.MukhtasarCajaibDunya,530,self,False
515,515,552.0,0596IbnWasifShah.MukhtasarCajaibDunya,533,self,False
516,516,553.0,0596IbnWasifShah.MukhtasarCajaibDunya,534,self,False
