,section,book,start,end,first_ms,book2,ms2,section2
969,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6500,6501,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
970,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6512,6523,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
971,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6523,6531,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
972,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6531,6532,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6543,6574,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
974,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6574,6576,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
975,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6583,6584,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
976,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6584,6606,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
977,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6607,6610,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
978,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6620,6622,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
979,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6622,6633,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
980,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6633,6634,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
981,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6642,6648,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
982,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6649,6656,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
983,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6656,6657,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
984,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6657,6660,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
985,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6660,6662,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
986,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6673,6679,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
987,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6679,6680,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
988,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6683,6687,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
989,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6687,6688,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
990,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6688,6689,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
991,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6702,6706,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
992,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6706,6707,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
993,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6740,6743,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
994,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6744,6755,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
995,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6756,6763,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
996,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6772,6776,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
997,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6776,6785,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
998,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6801,6806,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
999,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6807,6812,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
1000,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6812,6815,1955,0845Maqrizi.Mawaciz,1467,### | ذكر بساتين الوزير
1001,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6196,6236,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1002,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6236,6238,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1003,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6242,6243,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1004,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6243,6318,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1005,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6318,6346,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1006,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6346,6496,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1007,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6496,6500,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1008,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6500,6501,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1009,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6512,6582,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1010,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6582,6585,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1011,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6590,6648,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1012,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6649,6656,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1013,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6656,6659,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1014,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6660,6661,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1015,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6661,6755,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1016,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6756,6763,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1017,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6772,6776,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1018,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6776,6806,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1019,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6806,6819,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1020,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6196,6211,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1021,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6216,6223,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1022,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6225,6438,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1023,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6439,6476,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1024,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6476,6611,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1025,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6612,6628,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1026,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6628,6631,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1027,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6631,6691,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1028,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6691,6701,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1029,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6701,6707,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1030,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6707,6774,1955,0845Maqrizi.Muqaffa,1371,### $ 1246 - الوزير المغربي [370 - 418]
1031,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6196,6217,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1032,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6218,6229,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1033,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6231,6232,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1034,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6232,6238,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1035,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6241,6249,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1036,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6249,6378,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1037,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6378,6380,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1038,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6384,6385,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1039,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6385,6460,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1040,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6460,6488,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1041,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6488,6638,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1042,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6638,6642,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1043,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6642,6643,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1044,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6654,6724,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1045,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6732,6790,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1046,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6791,6798,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1047,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6798,6801,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1048,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6802,6803,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1049,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6803,6897,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1050,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6898,6905,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1051,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6914,6918,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1052,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6918,6948,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1053,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6948,6962,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1054,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6962,6963,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1055,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,6963,7005,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1056,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7006,7020,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1057,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7022,7044,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1058,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7045,7046,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1059,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7046,7113,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1060,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7113,7161,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1061,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7162,7175,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1062,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7175,7183,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1063,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7183,7218,1955,0845Maqrizi.Muqaffa,1370,### $ 1246 - الوزير المغربي [370 - 418]
1064,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7799,7806,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1065,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7806,7821,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1066,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7821,7822,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1067,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7828,7829,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1068,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7829,7847,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1069,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7856,7866,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1070,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7890,7895,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1071,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7899,7900,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1072,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7900,7903,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1073,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7925,8012,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1074,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8012,8027,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1075,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8027,8032,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1076,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8037,8041,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1077,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8049,8058,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1078,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8059,8064,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1079,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8064,8135,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1080,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8135,8143,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1081,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8159,8162,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1082,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8170,8176,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1083,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8176,8178,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1084,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8182,8200,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1085,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8243,8246,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1086,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8246,8251,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1087,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8251,8285,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1088,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8305,8308,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1089,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8311,8314,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1090,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8369,8372,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1091,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8373,8378,1955,0845Maqrizi.Muqaffa,1361,### $ 1246 - الوزير المغربي [370 - 418]
1092,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7845,7848,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1093,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7935,7940,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1094,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7957,7960,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1095,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7961,7965,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1096,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8013,8019,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1097,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8019,8058,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1098,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8064,8065,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1099,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8065,8148,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1100,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8148,8171,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1101,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8171,8175,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1102,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8188,8191,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1103,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8199,8233,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1104,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8235,8285,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1105,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8288,8303,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1106,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8304,8311,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1107,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8311,8407,1955,0542IbnBassamShantarini.Dhakhira,1553,### || ( فصل في ذكر الوزير أبي القاسم الحسين بن علي المغربي ) واجتلاب سابق أشعاره ، ورائق أخباره |
1108,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7799,7806,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1109,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7806,7817,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1110,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7820,7823,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1111,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7829,7847,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1112,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7859,7862,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1113,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,7882,7891,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1114,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8013,8019,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1115,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8019,8027,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1116,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8027,8032,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1117,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8037,8041,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1118,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8043,8048,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1119,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8048,8058,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1120,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8065,8096,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
1121,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab,8097,8098,1955,0606IbnMamati.LataifDhakhira,136,Section outside dict
