,ms,reuser_count,reusers
385,1089,1,['0845Maqrizi.Muqaffa']
386,1090,2,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
387,1091,0,[]
388,1099,0,[]
389,1100,0,[]
390,1111,1,['0749IbnFadlAllahCumari.MasalikAbsar']
391,1115,0,[]
392,1116,0,[]
393,1117,1,['0845Maqrizi.ItticazHunafa']
394,1124,0,[]
395,1125,0,[]
396,1130,0,[]
397,1131,5,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Muqaffa', '0736IbnDawadari.KanzDurar', '0845Maqrizi.ItticazHunafa', '0555IbnQalanisi.TarikhDimashq']"
398,1132,1,['0845Maqrizi.ItticazHunafa']
399,1134,3,"['0630IbnAthirCizzDin.Kamil', '0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
400,1135,3,"['0630IbnAthirCizzDin.Kamil', '0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
401,1136,0,[]
402,1137,0,[]
403,1139,0,[]
404,1140,1,['0845Maqrizi.ItticazHunafa']
405,1142,0,[]
406,1143,3,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
407,1145,1,['0845Maqrizi.ItticazHunafa']
408,1146,1,['0845Maqrizi.ItticazHunafa']
409,1149,0,[]
410,1150,2,"['0845Maqrizi.ItticazHunafa', '0692IbnCabdZahir.RawdaBahiyya']"
411,1151,2,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
412,1152,2,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
413,1157,1,['0845Maqrizi.ItticazHunafa']
414,1158,2,"['0845Maqrizi.MusawwadatMawaciz', '0845Maqrizi.ItticazHunafa']"
415,1159,1,['0692IbnCabdZahir.RawdaBahiyya']
416,1160,1,['0845Maqrizi.MusawwadatMawaciz']
417,1161,3,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0764IbnShakirKutubi.FawatWafayat']"
418,1162,1,['0764Safadi.WafiBiWafayat']
419,1164,1,['0845Maqrizi.Suluk']
420,1168,0,[]
421,1169,1,['0850ShihabDinIbshihi.Mustatraf']
422,1170,0,[]
423,1174,0,[]
424,1175,0,[]
425,1176,1,['0764Safadi.WafiBiWafayat']
426,1177,1,['0845Maqrizi.ItticazHunafa']
427,1178,3,"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz', '0845Maqrizi.ItticazHunafa']"
428,1181,1,['0845Maqrizi.Suluk']
429,1182,0,[]
430,1183,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
431,1184,0,[]
432,1185,1,['0845Maqrizi.Muqaffa']
433,1186,0,[]
434,1187,4,"['0764Safadi.WafiBiWafayat', '0874IbnTaghribirdi.NujumZahira', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
435,1188,5,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
436,1189,1,['0764Safadi.AcyanCasr']
437,1190,0,[]
438,1192,3,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']"
439,1193,1,['0845Maqrizi.Muqaffa']
440,1194,2,"['0832TaqiFasi.CiqdThamin', '0845Maqrizi.DhahabMasbuk']"
441,1197,0,[]
442,1198,2,"['0821Qalqashandi.SubhAcsha', '0764Safadi.AcyanCasr']"
443,1199,1,['0821Qalqashandi.SubhAcsha']
444,1200,0,[]
445,1201,0,[]
446,1202,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
447,1203,0,[]
448,1204,0,[]
449,1205,0,[]
450,1206,1,['0845Maqrizi.DurarCuqud']
451,1207,0,[]
452,1208,1,['0764Safadi.AcyanCasr']
453,1209,0,[]
454,1210,1,['0764Safadi.AcyanCasr']
455,1211,0,[]
456,1212,2,"['0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
457,1213,0,[]
458,1214,2,"['0874IbnTaghribirdi.NujumZahira', '0845Maqrizi.ItticazHunafa']"
459,1215,0,[]
460,1216,0,[]
461,1217,0,[]
462,1218,0,[]
463,1219,0,[]
464,1220,0,[]
465,1221,0,[]
466,1222,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
467,1223,1,['0845Maqrizi.Muqaffa']
468,1224,0,[]
469,1225,0,[]
470,1226,0,[]
471,1228,0,[]
472,1229,0,[]
473,1230,0,[]
474,1231,0,[]
475,1232,0,[]
476,1233,6,"['0764Safadi.WafiBiWafayat', '0852IbnHajarCasqalani.DurarKamina', '0764Safadi.AcyanCasr', '0764IbnShakirKutubi.FawatWafayat', '0874IbnTaghribirdi.ManhalSafi', '0927Nucaymi.DarisFiMadaris']"
477,1234,2,"['0845Maqrizi.Muqaffa', '0764IbnShakirKutubi.FawatWafayat']"
478,1235,0,[]
479,1236,0,[]
480,1239,0,[]
481,1240,0,[]
482,1241,1,['0845Maqrizi.Muqaffa']
483,1242,4,"['0845Maqrizi.Muqaffa', '0845Maqrizi.DurarCuqud', '0807IbnFurat.TarikhDuwal', '0852IbnHajarCasqalani.InbaGhumr']"
484,1243,2,"['0821Qalqashandi.SubhAcsha', '0845Maqrizi.Muqaffa']"
485,1244,0,[]
486,1245,1,['0845Maqrizi.Suluk']
487,1246,0,[]
488,1247,1,['0845Maqrizi.Suluk']
489,1248,2,"['0845Maqrizi.Suluk', '0845Maqrizi.Muqaffa']"
490,1249,2,"['0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira']"
491,1250,2,"['0845Maqrizi.Suluk', '0764Safadi.AcyanCasr']"
492,1251,0,[]
493,1252,0,[]
494,1253,0,[]
495,1255,0,[]
496,1257,3,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
497,1258,0,[]
498,1259,0,[]
499,1260,0,[]
500,1261,1,['0733Nuwayri.NihayatArab']
501,1262,0,[]
502,1263,1,['0845Maqrizi.MusawwadatMawaciz']
503,1266,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
504,1267,2,"['0845Maqrizi.MusawwadatMawaciz', '0759Yusufi.NuzhatNazir']"
505,1268,1,['0845Maqrizi.MusawwadatMawaciz']
506,1269,0,[]
507,1270,1,['0845Maqrizi.MusawwadatMawaciz']
508,1271,1,['0845Maqrizi.MusawwadatMawaciz']
509,1272,1,['0845Maqrizi.MusawwadatMawaciz']
510,1273,0,[]
511,1274,1,['0845Maqrizi.MusawwadatMawaciz']
512,1275,0,[]
513,1276,1,['0845Maqrizi.Suluk']
514,1277,4,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi', '0843IbnKhatibNasiriyya.DurrMuntakhab']"
515,1278,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
516,1279,1,['0845Maqrizi.MusawwadatMawaciz']
517,1280,7,"['0911Suyuti.HawiLiFatawi', '0911Samhudi.WafaWafa', '0845Maqrizi.MusawwadatMawaciz', '0845Maqrizi.DurarCuqud', '0816AbuBakrMaraghi.TahqiqNusra', '0911Samhudi.wafa', '0911Suyuti.ShaddAthwab']"
518,1281,0,[]
519,1282,2,"['0845Maqrizi.Suluk', '0845Maqrizi.DurarCuqud']"
520,1283,1,['0845Maqrizi.MusawwadatMawaciz']
521,1284,3,"['0845Maqrizi.MusawwadatMawaciz', '0845Maqrizi.DurarCuqud', '0852IbnHajarCasqalani.RafcIsr']"
522,1285,0,[]
523,1286,0,[]
524,1287,0,[]
525,1288,0,[]
526,1289,0,[]
527,1290,0,[]
528,1291,1,['0764Safadi.WafiBiWafayat']
529,1294,0,[]
530,1295,0,[]
531,1296,0,[]
532,1297,0,[]
533,1298,0,[]
534,1299,0,[]
535,1300,0,[]
536,1302,0,[]
537,1303,1,['0845Maqrizi.Muqaffa']
538,1304,0,[]
539,1305,0,[]
540,1306,2,"['0748Dhahabi.TarikhIslam', '0927Culaymi.UnsJalil']"
541,1307,1,['0927Culaymi.UnsJalil']
542,1308,0,[]
543,1310,0,[]
544,1311,0,[]
545,1312,0,[]
546,1313,2,"['0845Maqrizi.Suluk', '0697IbnWasil.MufarrijKurub']"
547,1314,0,[]
548,1315,0,[]
549,1316,0,[]
550,1317,2,"['0845Maqrizi.Suluk', '0809IbnDuqmaq.NuzhatAnam']"
551,1318,0,[]
552,1319,0,[]
553,1324,0,[]
554,1325,0,[]
555,1326,0,[]
556,1327,1,['0845Maqrizi.MusawwadatMawaciz']
557,1328,0,[]
558,1330,0,[]
559,1331,0,[]
560,1332,0,[]
561,1333,0,[]
562,1334,0,[]
563,1335,0,[]
564,1336,1,['0855BadrDinCayni.CiqdJuman']
565,1337,3,"['0749IbnFadlAllahCumari.MasalikAbsar', '0633IbnDihyaJumayyilKalbi.NibrasFiTarikh', '0613CaliIbnZafir.AkhbarDuwalMunqatica']"
566,1338,0,[]
567,1340,0,[]
568,1341,0,[]
569,1342,0,[]
570,1345,0,[]
571,1346,0,[]
572,1347,0,[]
573,1348,0,[]
574,1349,0,[]
575,1350,0,[]
576,1351,0,[]
577,1352,0,[]
578,1353,0,[]
579,1354,0,[]
580,1355,0,[]
581,1358,1,['0845Maqrizi.ItticazHunafa']
582,1359,0,[]
583,1360,0,[]
584,1361,0,[]
585,1362,0,[]
586,1363,0,[]
587,1365,1,['0692IbnCabdZahir.RawdZahir']
588,1366,0,[]
589,1367,0,[]
590,1368,0,[]
591,1369,0,[]
592,1370,0,[]
593,1371,1,['0347IbnYunusSadafi.Tarikh']
594,1373,0,[]
595,1374,0,[]
596,1375,0,[]
597,1376,0,[]
598,1377,2,"['0458IbnSidaMursi.MuhkamWaMuhit', '0711IbnManzurIfriqi.LisanCarab']"
599,1378,0,[]
600,1379,0,[]
601,1380,0,[]
602,1381,0,[]
603,1382,0,[]
604,1383,0,[]
605,1384,0,[]
606,1385,0,[]
607,1386,0,[]
608,1398,0,[]
609,1399,0,[]
610,1400,1,['0650JamalDinJawbari.MukhtarFiKashfAsrar']
611,1401,0,[]
612,1402,0,[]
613,1407,0,[]
614,1408,0,[]
615,1409,0,[]
616,1410,0,[]
617,1411,0,[]
618,1412,0,[]
619,1413,0,[]
620,1414,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
621,1415,0,[]
622,1416,6,"['0911Suyuti.HawiLiFatawi', '0911Samhudi.WafaWafa', '0845Maqrizi.DurarCuqud', '0816AbuBakrMaraghi.TahqiqNusra', '0911Samhudi.wafa', '0911Suyuti.ShaddAthwab']"
623,1417,3,"['0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira', '0764Safadi.AcyanCasr']"
624,1418,0,[]
625,1419,0,[]
626,1420,0,[]
627,1427,0,[]
628,1428,1,['0911Suyuti.HusnMuhadara']
629,1430,3,"['0733Nuwayri.NihayatArab', '0845Maqrizi.KhabarCanBashar', '0736IbnDawadari.KanzDurar']"
630,1438,0,[]
631,1442,0,[]
632,1444,0,[]
633,1445,0,[]
634,1446,0,[]
635,1447,0,[]
636,1448,0,[]
637,1449,0,[]
638,1450,0,[]
639,1451,0,[]
640,1452,0,[]
641,1453,0,[]
642,1454,0,[]
643,1455,0,[]
644,1458,0,[]
645,1462,3,"['0845Maqrizi.Muqaffa', '0597CimadDinKatibIsfahani.KharidatQasr', '0658IbnAbbar.HullaSiyara']"
646,1466,1,['0845Maqrizi.Muqaffa']
647,1467,2,"['0660IbnCadim.BughyatTalab', '0845Maqrizi.Muqaffa']"
648,1468,1,['0845Maqrizi.Muqaffa']
649,1469,5,"['0748Dhahabi.TarikhIslam', '0660IbnCadim.BughyatTalab', '0748Dhahabi.SiyarAclamNubala', '0845Maqrizi.Muqaffa', '0542IbnBassamShantarini.Dhakhira']"
650,1470,8,"['0660IbnCadim.BughyatTalab', '0845Maqrizi.Muqaffa', '0542IbnBassamShantarini.Dhakhira', '0619AbuCabbasSharishi.SharhMaqamatHariri', '0470MuayyadFiDinShirazi.Sira', '0606IbnMamati.LataifDhakhira', '0658IbnAbbar.IctabKitab', '0420Musabbihi.AkhbarMisr']"
651,1471,3,"['0845Maqrizi.Muqaffa', '0470MuayyadFiDinShirazi.Sira', '0542IbnMunjibTajRiyasaIbnSayrafi.Ishara']"
652,1472,0,[]
653,1475,2,"['0845Maqrizi.Muqaffa', '0606IbnMamati.QawaninDawawin']"
654,1476,3,"['0845Maqrizi.Muqaffa', '0654IbnShaccarMawsili.Qalaid', '0606IbnMamati.QawaninDawawin']"
655,1479,0,[]
656,1480,0,[]
657,1483,0,[]
658,1484,0,[]
659,1485,0,[]
660,1486,0,[]
661,1487,0,[]
662,1488,0,[]
663,1489,0,[]
664,1490,0,[]
665,1491,0,[]
666,1492,0,[]
667,1493,0,[]
668,1494,0,[]
669,1495,0,[]
670,1496,1,['0874IbnTaghribirdi.NujumZahira']
671,1498,2,"['0845Maqrizi.Suluk', '0911Suyuti.HusnMuhadara']"
672,1499,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
673,1500,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
674,1501,3,"['0821Qalqashandi.SubhAcsha', '0749ZaynDinIbnWardi.Tarikh', '0732AbuFida.MukhtasarFiAkhbar']"
675,1502,3,"['0821Qalqashandi.SubhAcsha', '0749ZaynDinIbnWardi.Tarikh', '0732AbuFida.MukhtasarFiAkhbar']"
676,1503,3,"['0749ZaynDinIbnWardi.Tarikh', '0732AbuFida.MukhtasarFiAkhbar', '0690IbnMujawirDimashqi.TarikhMustabsir']"
677,1504,3,"['0749IbnFadlAllahCumari.MasalikAbsar', '0749ZaynDinIbnWardi.Tarikh', '0732AbuFida.MukhtasarFiAkhbar']"
678,1505,0,[]
679,1507,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
680,1508,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
681,1509,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
682,1510,1,['0749IbnFadlAllahCumari.MasalikAbsar']
683,1511,1,['0749IbnFadlAllahCumari.MasalikAbsar']
684,1512,3,"['0821Qalqashandi.SubhAcsha', '0739ShamsDinJazari.HawadithZaman', '0749IbnFadlAllahCumari.MasalikAbsar']"
685,1516,2,"['0845Maqrizi.Muqaffa', '0350Balawi.SiratAhmadIbnTulun']"
686,1517,2,"['0845Maqrizi.Muqaffa', '0350Balawi.SiratAhmadIbnTulun']"
687,1518,2,"['0845Maqrizi.Muqaffa', '0350Balawi.SiratAhmadIbnTulun']"
688,1519,3,"['0845Maqrizi.Muqaffa', '0350Balawi.SiratAhmadIbnTulun', '0350MuhammadKindi.WulatMisr']"
689,1520,1,['0350Balawi.SiratAhmadIbnTulun']
690,1527,1,['0911Suyuti.HusnMuhadara']
691,1528,1,['0911Suyuti.HusnMuhadara']
692,1529,8,"['0733Nuwayri.NihayatArab', '0764Safadi.WafiBiWafayat', '0692IbnCabdZahir.RawdZahir', '0764IbnShakirKutubi.FawatWafayat', '0736IbnDawadari.KanzDurar', '0685IbnSacidMaghribi.Muqtataf', '0911Suyuti.HusnMuhadara', '0809IbnDuqmaq.NuzhatAnam']"
693,1532,0,[]
694,1533,0,[]
695,1534,0,[]
696,1536,3,"['0885CalaDinMardawi.Insaf', '0763IbnMuflihMaqdisi.FurucWaTashihFuruc', '0795IbnRajabHanbali.DhaylTabaqatHanabila']"
697,1537,1,['0257IbnCabdHakam.FutuhMisr']
698,1538,2,"['0845Maqrizi.MusawwadatMawaciz', '0617IbnTuwayr.NuzhatMuqlatayn']"
699,1539,1,['0845Maqrizi.MusawwadatMawaciz']
700,1546,1,['0346Mascudi.TanbihWaIshraf']
701,1547,1,['0346Mascudi.TanbihWaIshraf']
702,1550,2,"['0845Maqrizi.MusawwadatMawaciz', '0617IbnTuwayr.NuzhatMuqlatayn']"
703,1551,0,[]
704,1552,0,[]
705,1553,0,[]
706,1554,0,[]
707,1556,0,[]
708,1557,0,[]
709,1558,0,[]
710,1559,0,[]
711,1561,0,[]
712,1562,0,[]
713,1564,0,[]
714,1565,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
715,1566,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
716,1567,1,['0749IbnFadlAllahCumari.MasalikAbsar']
717,1577,0,[]
718,1578,2,"['0692IbnCabdZahir.RawdZahir', '0807IbnFurat.TarikhDuwal']"
719,1579,3,"['0845Maqrizi.Suluk', '0692IbnCabdZahir.RawdZahir', '0807IbnFurat.TarikhDuwal']"
720,1580,2,"['0845Maqrizi.Suluk', '0807IbnFurat.TarikhDuwal']"
721,1581,0,[]
722,1584,10,"['0748Dhahabi.TarikhIslam', '0665AbuShama.Rawdatayn', '0654SibtIbnJawzi.MiratZaman', '0776MuhammadIbnHasanWasiti.MajmacAhbab', '0808MuhammadDamiri.HayatHayawanKubra', '0697IbnWasil.MufarrijKurub', '0617IbnTuwayr.NuzhatMuqlatayn', '0845Maqrizi.ItticazHunafa', '0927Nucaymi.DarisFiMadaris', '0884AbuDharrSibtIbnCajami.KunuzDhahab']"
723,1585,0,[]
724,1587,1,['0725BaybarsMansuri.TuhfaMulukiyya']
725,1588,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
726,1589,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
727,1590,1,['0749IbnFadlAllahCumari.MasalikAbsar']
728,1591,1,['0749IbnFadlAllahCumari.MasalikAbsar']
729,1592,0,[]
730,1593,0,[]
731,1594,1,['0749IbnFadlAllahCumari.MasalikAbsar']
732,1596,0,[]
733,1597,0,[]
734,1598,0,[]
735,1599,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
736,1600,1,['0749IbnFadlAllahCumari.MasalikAbsar']
737,1603,1,['0749IbnFadlAllahCumari.MasalikAbsar']
738,1604,1,['0749IbnFadlAllahCumari.MasalikAbsar']
739,1605,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
740,1606,1,['0749IbnFadlAllahCumari.MasalikAbsar']
741,1607,0,[]
742,1608,0,[]
743,1609,0,[]
744,1610,1,['0749IbnFadlAllahCumari.MasalikAbsar']
745,1611,1,['0970IbnIbrahimIbnNujaymMisri.BahrRaiq']
746,1612,2,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar']"
747,1613,0,[]
748,1614,0,[]
749,1615,1,['0845Maqrizi.Suluk']
750,1616,3,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar', '0911Suyuti.HusnMuhadara']"
751,1617,0,[]
752,1618,0,[]
753,1619,0,[]
754,1620,1,['0749IbnFadlAllahCumari.MasalikAbsar']
755,1621,1,['0749IbnFadlAllahCumari.MasalikAbsar']
756,1622,0,[]
757,1623,0,[]
758,1624,1,['0458Bayhaqi.SunanKubra']
759,1625,3,"['0821Qalqashandi.SubhAcsha', '0749IbnFadlAllahCumari.MasalikAbsar', '0759Yusufi.NuzhatNazir']"
760,1626,3,"['0815Ghuzuli.MatalicBudur', '0749IbnFadlAllahCumari.MasalikAbsar', '0911Suyuti.HusnMuhadara']"
761,1627,0,[]
762,1628,1,['0749IbnFadlAllahCumari.MasalikAbsar']
763,1629,1,['0749IbnFadlAllahCumari.MasalikAbsar']
764,1630,1,['0749IbnFadlAllahCumari.MasalikAbsar']
765,1631,0,[]
766,1632,1,['0749IbnFadlAllahCumari.MasalikAbsar']
767,1633,1,['0845Maqrizi.Suluk']
768,1634,0,[]
769,1635,0,[]
770,1636,0,[]
771,1637,0,[]
772,1639,0,[]
773,1641,2,"['0845Maqrizi.Suluk', '0845Maqrizi.DurarCuqud']"
774,1642,0,[]
775,1643,1,['0845Maqrizi.Suluk']
776,1644,1,['0845Maqrizi.Suluk']
777,1645,0,[]
778,1646,2,"['0845Maqrizi.DurarCuqud', '0874IbnTaghribirdi.MawridLatafa']"
779,1647,0,[]
780,1648,1,['0845Maqrizi.DurarCuqud']
781,1649,3,"['0845Maqrizi.Suluk', '0821Qalqashandi.SubhAcsha', '0845Maqrizi.DurarCuqud']"
782,1650,2,"['0845Maqrizi.DurarCuqud', '0889IbnAhmadSakhawi.TuhfatAhbab']"
783,1651,1,['0845Maqrizi.Suluk']
784,1652,1,['0845Maqrizi.DurarCuqud']
785,1653,3,"['0832TaqiFasi.CiqdThamin', '0911Suyuti.HusnMuhadara', '0832TaqiFasi.Muqnic']"
786,1654,0,[]
787,1655,4,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Muqaffa', '0807IbnFurat.TarikhDuwal', '0832TaqiFasi.Muqnic']"
788,1656,0,[]
789,1657,1,['0845Maqrizi.Muqaffa']
790,1659,0,[]
791,1660,1,['0845Maqrizi.Suluk']
792,1661,0,[]
793,1662,1,['0845Maqrizi.DurarCuqud']
794,1663,4,"['0845Maqrizi.Suluk', '0845Maqrizi.Muqaffa', '0845Maqrizi.DurarCuqud', '0759MufaddalIbnAbiFadail.NahjSadid']"
795,1664,3,"['0821Qalqashandi.SubhAcsha', '0928MujirDinCulaymi.TarikhMuctabar', '0845Maqrizi.DurarCuqud']"
796,1665,3,"['0821Qalqashandi.SubhAcsha', '0845Maqrizi.DurarCuqud', '0821Qalqashandi.Maathir']"
797,1666,1,['0845Maqrizi.Suluk']
798,1667,0,[]
799,1669,0,[]
800,1670,0,[]
801,1671,6,"['0571IbnCasakir.TarikhDimashq', '0911Suyuti.JamicKabir', '0711IbnManzurIfriqi.MukhtasarTarikhDimashq', '0975MuttaqiHindi.KanzCummal', '0739ShamsDinJazari.HawadithZaman', '0911Suyuti.HusnMuhadara']"
802,1678,1,['0874IbnTaghribirdi.NujumZahira']
803,1679,0,[]
804,1681,2,"['0626YaqutHamawi.MucjamBuldan', '0911Suyuti.HusnMuhadara']"
805,1683,0,[]
806,1685,0,[]
807,1686,0,[]
808,1687,0,[]
809,1692,0,[]
810,1693,0,[]
811,1696,0,[]
812,1698,0,[]
813,1699,0,[]
814,1701,0,[]
815,1702,1,['0311IbnBajirBajiri.JamicMusnad']
816,1707,3,"['0257IbnCabdHakam.FutuhMisr', '0350MuhammadKindi.WulatMisr', '0845Maqrizi.Bayan']"
817,1709,0,[]
818,1710,0,[]
819,1711,0,[]
820,1712,0,[]
821,1713,0,[]
822,1716,0,[]
823,1724,0,[]
824,1725,0,[]
825,1726,1,['0911Suyuti.HusnMuhadara']
826,1732,2,"['0911Suyuti.HawiLiFatawi', '0845Maqrizi.ItticazHunafa']"
827,1733,0,[]
828,1734,0,[]
829,1735,0,[]
830,1739,1,['0692IbnCabdZahir.RawdaBahiyya']
831,1741,2,"['0692IbnCabdZahir.RawdZahir', '0911Suyuti.HusnMuhadara']"
832,1742,1,['0911Suyuti.HusnMuhadara']
833,1743,0,[]
834,1744,1,['0845Maqrizi.Suluk']
835,1745,1,['0845Maqrizi.Suluk']
836,1748,3,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0889IbnAhmadSakhawi.TuhfatAhbab']"
837,1749,1,['0845Maqrizi.DurarCuqud']
838,1750,0,[]
839,1751,0,[]
840,1752,0,[]
841,1753,0,[]
842,1762,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
843,1763,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
844,1764,0,[]
845,1765,1,['0845Maqrizi.ItticazHunafa']
846,1766,1,['0845Maqrizi.ItticazHunafa']
847,1767,0,[]
848,1768,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.ItticazHunafa']"
849,1769,1,['0458YahyaIbnSacidAntaki.Tarikh']
850,1770,2,"['0845Maqrizi.ItticazHunafa', '0542IbnMunjibTajRiyasaIbnSayrafi.Ishara']"
851,1771,0,[]
852,1772,1,['0845Maqrizi.ItticazHunafa']
853,1773,0,[]
854,1775,0,[]
855,1776,4,"['0630IbnAthirCizzDin.LubabFiTahdhibAnsab', '0749ZaynDinIbnWardi.Tarikh', '0845Maqrizi.ItticazHunafa', '0889IbnAhmadSakhawi.TuhfatAhbab']"
856,1777,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
857,1778,3,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.DurarCuqud', '0845Maqrizi.ItticazHunafa']"
858,1779,2,"['0845Maqrizi.Suluk', '0845Maqrizi.DurarCuqud']"
859,1780,1,['0874IbnTaghribirdi.NujumZahira']
860,1783,0,[]
861,1784,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
862,1787,0,[]
863,1788,0,[]
864,1789,2,"['0814IbnZayyat.KawakibSayyara', '0615MuwaffaqDinShafici.MurshidZuwwar']"
865,1790,0,[]
866,1791,0,[]
867,1792,0,[]
868,1793,0,[]
869,1794,2,"['0845Maqrizi.Muqaffa', '0726Yunini.DhaylMiratZaman']"
870,1797,0,[]
871,1798,4,"['0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0736IbnDawadari.KanzDurar', '0809IbnDuqmaq.NuzhatAnam']"
872,1799,3,"['0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0809IbnDuqmaq.NuzhatAnam']"
873,1800,15,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0774IbnKathir.Bidaya', '0845Maqrizi.Muqaffa', '0966HusaynDiyarbakri.TarikhKhamis', '0692IbnCabdZahir.RawdZahir', '0807IbnFurat.TarikhDuwal', '0855BadrDinCayni.CiqdJuman', '0874IbnTaghribirdi.ManhalSafi', '0843IbnKhatibNasiriyya.DurrMuntakhab', '0725BaybarsMansuri.ZubdatFikra', '0725BaybarsMansuri.MukhtarAkhbar', '0874IbnTaghribirdi.MawridLatafa', '0809IbnDuqmaq.NuzhatAnam', '0730ShaficIbnCali.HusnManaqib']"
874,1801,8,"['0845Maqrizi.Suluk', '0845Maqrizi.Muqaffa', '0726Yunini.DhaylMiratZaman', '0821Qalqashandi.Maathir', '0736IbnDawadari.KanzDurar', '0759MufaddalIbnAbiFadail.NahjSadid', '0809IbnDuqmaq.NuzhatAnam', '0726IbnSuqaci.TaliWafayat']"
875,1802,0,[]
876,1803,9,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Suluk', '0874IbnTaghribirdi.NujumZahira', '0726Yunini.DhaylMiratZaman', '0950IbnSabat.SidqAkhbar', '0764IbnShakirKutubi.FawatWafayat', '0736IbnDawadari.KanzDurar', '0759MufaddalIbnAbiFadail.NahjSadid', '0684IbnShaddad.TarikhMalikZahir']"
877,1804,0,[]
878,1805,0,[]
879,1806,4,"['0845Maqrizi.Suluk', '0832TaqiFasi.CiqdThamin', '0845Maqrizi.DhahabMasbuk', '0832TaqiFasi.Muqnic']"
880,1807,0,[]
881,1808,0,[]
882,1809,0,[]
883,1810,0,[]
884,1811,0,[]
885,1812,4,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
886,1813,0,[]
887,1814,0,[]
888,1815,1,['0764Safadi.AcyanCasr']
889,1817,0,[]
890,1818,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
